student_id,weak_kcs,n_weak,weakest_5,related_kcs
user7884,,0,Bipartite Graph Check;DFS;graphs;trees;games,
user7885,,0,dp;brute force;1D DP;Coordinate Compression;number theory,
user7886,,0,Max Flow;graphs;graph matchings;flows;Bipartite Graph Check,
user7887,geometry;graphs;shortest paths,3,geometry;graphs;shortest paths;flows;Bipartite Graph Check,
user7888,flows;geometry,2,geometry;flows;Distance Between Points;graph matchings;Polygon Area,graphs;shortest paths
user7889,,0,flows;graphs;Binary Search on Answer;strings;Simulation,
user7890,divide and conquer;graphs,2,graphs;divide and conquer;flows;trees;graph matchings,dp
user7894,flows;graphs,2,flows;graphs;DFS;geometry;graph matchings,shortest paths
user7896,,0,graphs;trees;Topological Sort;shortest paths;Hash Map,
user7897,,0,flows;graphs;Connected Components;Bipartite Graph Check;dsu,
user7898,divide and conquer;graphs,2,graphs;divide and conquer;Distance Between Points;trees;Topological Sort,dp
user7899,geometry,1,geometry;graphs;data structures;dp;BFS,
user79,geometry,1,geometry;Distance Between Points;trees;graphs;shortest paths,
user790,geometry,1,geometry;Polygon Area;Distance Between Points;DFS;graphs,
user7900,trees,1,trees;geometry;shortest paths;graphs;flows,data structures;graphs
user7901,graphs,1,graphs;flows;geometry;shortest paths;Strongly Connected Components,
user7902,,0,geometry;graphs;Graph Representation;trees;Tree DFS,
user7905,Connected Components;graphs;trees,3,graphs;Connected Components;trees;graph matchings;flows,BFS;DFS;data structures
user7906,graphs,1,graphs;geometry;shortest paths;Topological Sort;trees,
user7908,graphs;shortest paths,2,graphs;shortest paths;flows;Polygon Area;Strongly Connected Components,
user791,,0,graphs;Graph Representation;Bipartite Graph Check;shortest paths;Tree DFS,
user7910,Tree DFS;graphs;trees,3,Tree DFS;graphs;trees;Line Intersection;flows,DFS;data structures
user7911,,0,Simulation;constructive algorithms;State Simulation;strings;greedy,
user7912,graphs,1,graphs;flows;geometry;Bipartite Graph Check;trees,
user7914,,0,geometry;graphs;Bipartite Graph Check;Distance Between Points;Topological Sort,
user7915,,0,graphs;dsu;dp;2D DP;data structures,
user7916,graphs;shortest paths,2,shortest paths;graphs;Graph Representation;data structures;geometry,
user7917,graphs;shortest paths,2,shortest paths;graphs;divide and conquer;flows;Tree DFS,
user7919,,0,Polygon Area;geometry;data structures;graphs;dp,
user7920,,0,graphs;geometry;dp;Hash Map;Distance Between Points,
user7921,DFS;Max Flow;flows;graph matchings;graphs,5,graphs;flows;DFS;Max Flow;graph matchings,Graph Representation;Priority Queue;shortest paths
user7922,,0,Distance Between Points;geometry;graphs;trees;Tree DFS,
user7923,,0,dp;Brute Force Enumeration;1D DP;two pointers;brute force,
user7924,,0,Stack;dp;hashing;data structures;ternary search,
user7925,flows;graphs,2,graphs;flows;geometry;Polygon Area;Graph Representation,shortest paths
user7926,geometry,1,geometry;Bipartite Graph Check;graphs;DFS;Hash Map,
user7929,,0,graphs;Difference Array;dp;Brute Force Enumeration;brute force,
user793,graphs,1,graphs;Topological Sort;data structures;dp;dsu,
user7930,,0,Connected Components;geometry;dp;Brute Force Enumeration;data structures,
user7931,graphs;trees,2,graphs;trees;Tree DFS;shortest paths;Topological Sort,data structures
user7932,,0,flows;Max Flow;Cycle Detection;Connected Components;Strongly Connected Components,
user7933,Max Flow;Orientation Test;graphs,3,Orientation Test;Max Flow;graphs;graph matchings;geometry,Distance Between Points;Priority Queue
user7934,,0,graphs;Priority Queue;trees;data structures;Hash Map,
user7935,,0,graphs;geometry;Distance Between Points;Stack;trees,
user7936,,0,graphs;geometry;shortest paths;DFS;divide and conquer,
user7939,,0,dsu;data structures;dp;two pointers;brute force,
user794,,0,Min Cut;flows;graph matchings;graphs;Distance Between Points,
user7942,,0,geometry;Distance Between Points;dp;ternary search;Simulation,
user7943,,0,data structures;dp;two pointers;Binary Search on Answer;number theory,
user7944,,0,geometry;Tree DFS;trees;graphs;Interval DP,
user7946,,0,graphs;geometry;Hash Map;data structures;Connected Components,
user7947,geometry;shortest paths,2,geometry;shortest paths;flows;graph matchings;graphs,graphs
user7948,graphs,1,graphs;graph matchings;shortest paths;geometry;DFS,
user7949,,0,geometry;graphs;2D DP;dp;Priority Queue,
user795,,0,geometry;data structures;dp;trees;two pointers,
user7950,graphs,1,graphs;geometry;trees;Tree DFS;Hash Map,
user7951,flows;graphs;shortest paths,3,shortest paths;graphs;flows;DFS;Max Flow,
user7952,,0,Priority Queue;data structures;ternary search;binary search;graphs,
user7953,Bipartite Graph Check;graphs;shortest paths,3,shortest paths;graphs;Bipartite Graph Check;graph matchings;trees,BFS;DFS
user7954,Cycle Detection;DFS;Max Flow;flows;graph matchings;graphs;shortest paths,7,flows;graphs;Max Flow;DFS;graph matchings,BFS;Graph Representation;Priority Queue
user7955,trees,1,trees;Tree DFS;graphs;Hash Map;Tree DP,data structures;graphs
user7957,flows,1,flows;graphs;Connected Components;data structures;Priority Queue,graphs;shortest paths
user7958,graphs;shortest paths,2,graphs;shortest paths;Topological Sort;Priority Queue;divide and conquer,
user7959,,0,graphs;geometry;shortest paths;trees;Tree DFS,
user796,,0,data structures;Stack;implementation;dp;1D DP,
user7960,geometry,1,geometry;flows;graphs;shortest paths;Polygon Area,
user7961,,0,geometry;graphs;trees;dp;data structures,
user7962,Polygon Area;flows;graphs;shortest paths,4,shortest paths;graphs;flows;Polygon Area;Max Flow,Distance Between Points
user7963,Binary Lifting;Dijkstra;Fenwick Tree;Floyd-Warshall;flows;graphs;shortest paths,7,shortest paths;Binary Lifting;Floyd-Warshall;Dijkstra;graphs,Graph Representation;Priority Queue;Sparse Table;Tree DFS;data structures;dp;sortings
user7965,graphs,1,graphs;flows;trees;Tree DFS;Graph Representation,
user7966,graphs,1,graphs;Priority Queue;geometry;data structures;Hash Map,
user7967,,0,Priority Queue;data structures;Difference Array;dp;State Simulation,
user7968,divide and conquer;graphs;trees,3,graphs;trees;divide and conquer;geometry;flows,data structures;dp
user797,,0,2-sat;Connected Components;trees;Strongly Connected Components;graphs,
user7971,flows,1,flows;Polygon Area;graphs;shortest paths;Tree DFS,graphs;shortest paths
user7973,,0,graphs;trees;DFS;Connected Components;geometry,
user7974,,0,geometry;graphs;divide and conquer;DFS;Connected Components,
user7976,graphs,1,graphs;geometry;data structures;dp;Hash Map,
user7977,graphs,1,graphs;trees;data structures;Connected Components;dp,
user7978,geometry,1,geometry;graphs;Tree DFS;dp;data structures,
user7979,flows;geometry,2,flows;geometry;Polygon Area;Distance Between Points;Bipartite Graph Check,graphs;shortest paths
user798,,0,shortest paths;flows;Strongly Connected Components;graphs;Cycle Detection,
user7980,geometry,1,geometry;Polygon Area;Distance Between Points;graphs;Tree DFS,
user7981,data structures,1,data structures;geometry;flows;graphs;Brute Force Enumeration,
user7982,,0,data structures;Simulation;implementation;math;1D DP,
user7983,,0,Polygon Area;geometry;flows;trees;Distance Between Points,
user7984,flows;graph matchings;graphs,3,graph matchings;graphs;flows;DFS;Tree DFS,shortest paths
user7985,flows;graphs,2,graphs;flows;geometry;Distance Between Points;Polygon Area,shortest paths
user7987,,0,geometry;Distance Between Points;dp;Connected Components;data structures,
user7988,,0,divide and conquer;graphs;DFS;Tree DFS;trees,
user7989,,0,Hash Map;dp;Connected Components;Brute Force Enumeration;divide and conquer,
user7990,geometry;graphs;shortest paths,3,shortest paths;graphs;geometry;Connected Components;Tree DFS,
user7991,graphs,1,graphs;Bipartite Graph Check;graph matchings;2D DP;Priority Queue,
user7992,,0,Knapsack;Simulation;State Simulation;dp;constructive algorithms,
user7993,graphs,1,graphs;geometry;trees;shortest paths;Tree DFS,
user7995,shortest paths,1,shortest paths;geometry;flows;graphs;trees,graphs
user7996,,0,graphs;hashing;String Matching;strings;matrices,
user7999,flows;graph matchings,2,flows;graph matchings;geometry;graphs;Distance Between Points,graphs;shortest paths
user8,,0,Two Pointers on Sorted Array;two pointers;Simulation;strings;constructive algorithms,
user80,,0,graphs;shortest paths;geometry;Distance Between Points;Graph Representation,
user8000,,0,geometry;graphs;shortest paths;flows;Shortest Path in DAG,
user8001,graphs,1,graphs;trees;shortest paths;Tree DFS;graph matchings,
user8002,,0,DFS;Connected Components;graphs;data structures;geometry,
user8003,,0,Hash Map;Tree DFS;data structures;Simulation;dp,
user8004,geometry,1,geometry;DFS;Topological Sort;Bipartite Graph Check;Distance Between Points,
user8005,graphs,1,graphs;Polygon Area;Connected Components;Hash Map;Tree DFS,
user8006,,0,geometry;graphs;data structures;trees;divide and conquer,
user8007,,0,geometry;graphs;Topological Sort;shortest paths;Floyd-Warshall,
user8009,graphs;trees,2,trees;graphs;shortest paths;Polygon Area;geometry,data structures
user801,graphs;shortest paths,2,shortest paths;graphs;Polygon Area;geometry;trees,
user8011,,0,Bipartite Graph Check;Tree DFS;trees;graphs;Connected Components,
user8012,,0,geometry;graphs;Hash Map;2D DP;dp,
user8015,,0,graphs;data structures;2-sat;dp;binary search,
user8016,,0,data structures;graphs;Hash Map;dp;String Hashing,
user8017,,0,dp;sortings;Simulation;brute force;binary search,
user8018,Connected Components;DFS;Strongly Connected Components;graphs,4,graphs;Strongly Connected Components;Connected Components;DFS;Distance Between Points,BFS;Graph Representation
user8024,graphs;shortest paths,2,shortest paths;graphs;flows;trees;geometry,
user8025,trees,1,trees;flows;Tree DFS;graphs;Bipartite Graph Check,data structures;graphs
user8027,,0,trees;graphs;data structures;dp;Fenwick Tree,
user8028,,0,flows;trees;graphs;Tree DFS;geometry,
user803,,0,graphs;trees;dsu;Bitmask Enumeration;1D DP,
user8030,,0,Divisors;implementation;number theory;GCD;math,
user8031,flows,1,flows;Polygon Area;graph matchings;Tree DFS;graphs,graphs;shortest paths
user8032,,0,Connected Components;trees;Priority Queue;graphs;Graph Representation,
user8034,graphs,1,graphs;trees;Topological Sort;geometry;Tree DFS,
user8035,,0,Simulation;Monotonic Stack;data structures;constructive algorithms;strings,
user8036,,0,flows;geometry;Distance Between Points;graphs;Connected Components,
user8037,shortest paths,1,shortest paths;flows;Tree DFS;graphs;data structures,graphs
user8038,,0,geometry;graphs;trees;Tree DFS;Bipartite Graph Check,
user8039,graphs,1,graphs;dp;two pointers;geometry;Simulation,
user804,graphs,1,graphs;geometry;Bipartite Graph Check;Connected Components;data structures,
user8040,,0,Difference Array;Brute Force Enumeration;strings;dp;Custom Comparator Sorting,
user8041,,0,geometry;graphs;shortest paths;Tree DFS;Interval DP,
user8042,,0,Connected Components;graphs;trees;geometry;BFS,
user8044,graphs,1,graphs;Graph Representation;trees;Binary Lifting;shortest paths,
user8045,,0,graphs;trees;geometry;Tree DFS;Simulation,
user8047,,0,geometry;flows;graphs;divide and conquer;shortest paths,
user8048,,0,Binary Search on Array;binary search;dp;two pointers;data structures,
user805,graphs,1,graphs;Distance Between Points;geometry;divide and conquer;flows,
user8050,divide and conquer;shortest paths,2,divide and conquer;shortest paths;geometry;Graph Representation;graphs,dp;graphs
user8051,flows;graph matchings,2,graph matchings;flows;geometry;Max Flow;graphs,graphs;shortest paths
user8052,,0,graphs;Tree DFS;geometry;trees;data structures,
user8053,divide and conquer;flows;graphs;shortest paths,4,divide and conquer;shortest paths;graphs;flows;DFS,dp
user8054,Strongly Connected Components;graphs;shortest paths,3,shortest paths;Strongly Connected Components;graphs;flows;Connected Components,BFS
user8055,divide and conquer;flows;graphs,3,divide and conquer;flows;graphs;trees;Tree DFS,dp;shortest paths
user8056,geometry;graphs;shortest paths,3,graphs;shortest paths;geometry;Distance Between Points;Connected Components,
user8057,,0,graphs;divide and conquer;shortest paths;Tree DFS;data structures,
user8058,trees,1,trees;graphs;geometry;Connected Components;Tree DP,data structures;graphs
user8059,,0,Polygon Area;geometry;graphs;trees;shortest paths,
user806,,0,graphs;Tree DFS;trees;Prefix Sum;dp,
user8061,flows;graphs;shortest paths,3,graphs;flows;shortest paths;graph matchings;2-sat,
user8062,graphs,1,graphs;Cycle Detection;data structures;dp;two pointers,
user8063,graphs,1,graphs;geometry;flows;shortest paths;Tree DFS,
user8064,graphs;shortest paths,2,graphs;shortest paths;graph matchings;Max Flow;flows,
user8066,,0,graphs;trees;data structures;dp;Brute Force Enumeration,
user8068,graphs,1,graphs;data structures;DFS;Hash Map;Connected Components,
user8069,,0,flows;Polygon Area;geometry;graphs;Hash Map,
user8070,,0,geometry;Binary Lifting;Tree DFS;graphs;trees,
user8071,,0,data structures;dp;ternary search;1D DP;Brute Force Enumeration,
user8072,graphs,1,graphs;divide and conquer;trees;dp;Meet-in-the-middle,
user8073,,0,flows;graphs;graph matchings;Bipartite Graph Check;Tree DFS,
user8074,geometry,1,geometry;Connected Components;flows;graph matchings;Distance Between Points,
user8076,geometry,1,geometry;flows;graphs;shortest paths;trees,
user8077,,0,data structures;dp;binary search;Binary Search on Answer;two pointers,
user8078,graphs;trees,2,graphs;trees;shortest paths;Bipartite Graph Check;DFS,data structures
user8079,,0,geometry;Polygon Area;graphs;Graph Representation;Hash Map,
user808,,0,Connected Components;shortest paths;graphs;geometry;dsu,
user8082,graphs;shortest paths;trees,3,trees;graphs;shortest paths;Tree DFS;geometry,data structures
user8084,graphs,1,graphs;flows;2-sat;Bipartite Graph Check;graph matchings,
user8085,flows;graph matchings;graphs;shortest paths,4,shortest paths;graphs;graph matchings;flows;Polygon Area,
user8087,flows;geometry;graphs,3,geometry;flows;graphs;Max Flow;2-sat,shortest paths
user8089,Connected Components;DFS;Dijkstra;graphs;shortest paths,5,shortest paths;graphs;Dijkstra;DFS;Connected Components,BFS;Graph Representation;Priority Queue
user809,,0,constructive algorithms;strings;brute force;data structures;greedy,
user8090,flows;graph matchings,2,graph matchings;flows;Polygon Area;geometry;Max Flow,graphs;shortest paths
user8094,Tree DFS;graphs,2,graphs;Tree DFS;DFS;Cycle Detection;trees,DFS
user8095,,0,graphs;geometry;Hash Map;data structures;Distance Between Points,
user8097,Tree DFS,1,Tree DFS;graphs;trees;Tree DP;2-sat,DFS
user8098,graphs;trees,2,graphs;trees;flows;Bipartite Graph Check;geometry,data structures
user8099,DFS;graphs,2,graphs;DFS;trees;Tree DFS;Priority Queue,Graph Representation
user81,,0,geometry;graphs;dp;data structures;Prefix Sum,
user810,geometry,1,geometry;flows;Bipartite Graph Check;graphs;Distance Between Points,
user8100,,0,flows;graphs;divide and conquer;trees;shortest paths,
user8101,,0,geometry;graphs;Brute Force Enumeration;dp;Prefix Sum,
user8102,,0,geometry;graphs;2D DP;Hash Map;hashing,
user8104,geometry,1,geometry;flows;Polygon Area;graphs;Distance Between Points,
user8106,,0,geometry;graphs;Hash Map;Priority Queue;data structures,
user8107,,0,dp;implementation;bitmasks;1D DP;2D DP,
user8109,BFS;DFS;graphs;shortest paths,4,graphs;shortest paths;DFS;BFS;Connected Components,Graph Representation
user8110,,0,geometry;graphs;trees;dp;Graph Representation,
user8112,graphs;shortest paths,2,graphs;shortest paths;graph matchings;flows;divide and conquer,
user8113,,0,Polygon Area;shortest paths;graphs;trees;geometry,
user8114,flows;geometry,2,geometry;flows;DFS;Distance Between Points;graphs,graphs;shortest paths
user8115,graphs,1,graphs;flows;geometry;graph matchings;Bipartite Graph Check,
user8116,geometry,1,geometry;flows;shortest paths;Bipartite Graph Check;graphs,
user8118,graphs,1,graphs;geometry;trees;Connected Components;shortest paths,
user8119,,0,graphs;trees;Hash Map;data structures;Stack,
user8120,shortest paths,1,shortest paths;Graph Representation;flows;Ordered Set;graphs,graphs
user8121,,0,Hash Map;graphs;Tree DFS;dp;trees,
user8122,,0,State Simulation;Bitmask Enumeration;bitmasks;Hash Map;graphs,
user8123,,0,Simulation;implementation;strings;brute force;math,
user8124,Tree DFS;graphs;trees,3,trees;Tree DFS;graphs;shortest paths;DFS,DFS;data structures
user8125,,0,data structures;graphs;trees;dp;2D DP,
user8126,geometry;graphs;shortest paths,3,geometry;shortest paths;graphs;divide and conquer;Connected Components,
user8127,,0,Bipartite Graph Check;Graph Representation;Connected Components;geometry;trees,
user8129,geometry,1,geometry;Polygon Area;flows;Distance Between Points;graphs,
user813,,0,ternary search;data structures;Binary Search on Answer;Simulation;binary search,
user8130,,0,graphs;Knapsack;2D DP;Priority Queue;Hash Map,
user8131,,0,Simulation;Stack;data structures;math;strings,
user8134,,0,geometry;brute force;Brute Force Enumeration;number theory;data structures,
user8135,graphs,1,graphs;geometry;Topological Sort;Polygon Area;flows,
user8136,geometry;graph matchings,2,geometry;graph matchings;2-sat;Distance Between Points;Strongly Connected Components,
user8139,shortest paths,1,shortest paths;flows;Max Flow;graphs;Brute Force Enumeration,graphs
user814,,0,graphs;Graph Representation;Tree DFS;trees;Priority Queue,
user8140,,0,geometry;graphs;bitmasks;Bitmask Enumeration;Binary Search on Array,
user8141,flows;graph matchings,2,flows;graph matchings;Min Cut;Polygon Area;Orientation Test,graphs;shortest paths
user8142,,0,geometry;graphs;Bipartite Graph Check;Connected Components;Cycle Detection,
user8143,,0,Bipartite Graph Check;graphs;DFS;String Hashing;hashing,
user8144,,0,geometry;graphs;String Hashing;dsu;trees,
user8145,,0,flows;shortest paths;graphs;Line Intersection;Dijkstra,
user8147,,0,graphs;constructive algorithms;Priority Queue;Hash Map;implementation,
user8149,,0,Priority Queue;Binary Search on Answer;binary search;dp;Stack,
user815,graphs;shortest paths;trees,3,shortest paths;graphs;trees;geometry;0-1 BFS,data structures
user8150,graphs;shortest paths,2,shortest paths;graphs;trees;dp;Brute Force Enumeration,
user8152,,0,graph matchings;Interval DP;graphs;data structures;two pointers,
user8154,,0,shortest paths;trees;graphs;BFS;data structures,
user8156,graphs,1,graphs;geometry;Polygon Area;Topological Sort;Tree DFS,
user8158,,0,Polygon Area;graph matchings;flows;graphs;geometry,
user816,geometry,1,geometry;Polygon Area;flows;graphs;Ordered Set,
user8161,,0,shortest paths;graphs;DFS;Bipartite Graph Check;Dijkstra,
user8164,graph matchings;shortest paths,2,graph matchings;shortest paths;Bipartite Graph Check;flows;graphs,graphs
user8165,flows;graphs;shortest paths,3,flows;graphs;shortest paths;Distance Between Points;DFS,
user8169,divide and conquer;graphs;shortest paths;trees,4,shortest paths;graphs;trees;divide and conquer;geometry,data structures;dp
user817,,0,Distance Between Points;DFS;graphs;Bipartite Graph Check;trees,
user8170,,0,flows;geometry;graphs;BFS;trees,
user8172,DFS;graphs;trees,3,graphs;trees;DFS;graph matchings;Tree DFS,Graph Representation;data structures
user8174,,0,geometry;graphs;divide and conquer;dp;dsu,
user8175,,0,Polygon Area;geometry;Distance Between Points;divide and conquer;graphs,
user8176,,0,graphs;dp;Simulation;Brute Force Enumeration;brute force,
user8179,divide and conquer;graphs;trees,3,divide and conquer;graphs;trees;Tree DFS;shortest paths,data structures;dp
user8180,,0,geometry;Polygon Area;graphs;data structures;dp,
user8182,Graph Representation;graphs;shortest paths,3,shortest paths;graphs;Graph Representation;trees;Tree DFS,
user8183,graphs,1,graphs;flows;Bipartite Graph Check;graph matchings;Cycle Detection,
user8185,BFS;Graph Representation;graphs;shortest paths,4,shortest paths;graphs;Graph Representation;BFS;geometry,
user8187,divide and conquer,1,divide and conquer;graphs;geometry;Hash Map;dp,dp;graphs
user8189,,0,Hash Map;dp;2D DP;data structures;two pointers,
user8190,graphs,1,graphs;data structures;Graph Representation;graph matchings;dp,
user8191,,0,geometry;graphs;Connected Components;Hash Map;dp,
user8192,graphs;shortest paths,2,graphs;shortest paths;flows;Strongly Connected Components;graph matchings,
user8193,,0,graphs;data structures;Hash Map;dp;Prefix Sum,
user8194,,0,graphs;dp;trees;data structures;1D DP,
user8195,Line Intersection;Max Flow;flows;geometry;graph matchings,5,Line Intersection;geometry;flows;graph matchings;Max Flow,Distance Between Points;Orientation Test;Priority Queue;graphs;shortest paths
user8196,graphs;shortest paths,2,shortest paths;graphs;Distance Between Points;BFS;Strongly Connected Components,
user8197,graphs;trees,2,graphs;trees;geometry;Connected Components;Distance Between Points,data structures
user8198,,0,Simulation;number theory;brute force;constructive algorithms;implementation,
user82,,0,geometry;graphs;Bipartite Graph Check;Hash Map;dp,
user820,,0,geometry;flows;graphs;Graph Representation;Polygon Area,
user8200,,0,Hash Map;data structures;Segment Tree;dp;Binary Search on Array,
user8201,graphs;shortest paths;trees,3,graphs;trees;shortest paths;geometry;Connected Components,data structures
user8202,,0,graphs;shortest paths;trees;Knapsack;dp,
user8205,Max Flow;flows;geometry;graphs;shortest paths,5,flows;shortest paths;geometry;Max Flow;graphs,Priority Queue
user8206,Tree DFS;graphs,2,graphs;Tree DFS;geometry;flows;graph matchings,DFS
user8208,geometry,1,geometry;flows;trees;Tree DFS;graphs,
user8209,,0,geometry;graphs;Hash Map;data structures;dp,
user821,flows;graphs;shortest paths,3,graphs;shortest paths;flows;Max Flow;DFS,
user8210,,0,graphs;geometry;dsu;divide and conquer;ternary search,
user8211,,0,trees;geometry;data structures;dp;Prefix Sum,
user8214,BFS;geometry;graphs;shortest paths,4,geometry;shortest paths;graphs;BFS;Graph Representation,Graph Representation
user8215,geometry,1,geometry;Graph Representation;Priority Queue;Fenwick Tree;data structures,
user8216,,0,graph matchings;graphs;2-sat;shortest paths;geometry,
user8218,graphs;shortest paths;trees,3,graphs;shortest paths;trees;Tree DFS;BFS,data structures
user8220,graphs;shortest paths,2,graphs;shortest paths;Graph Representation;graph matchings;trees,
user8222,Max Flow;flows;graphs;shortest paths,4,graphs;shortest paths;flows;Max Flow;geometry,Priority Queue
user8223,flows,1,flows;Max Flow;graph matchings;graphs;Distance Between Points,graphs;shortest paths
user8224,,0,flows;Polygon Area;graphs;geometry;trees,
user8225,Connected Components;divide and conquer;flows;graphs;trees,5,flows;graphs;Connected Components;trees;divide and conquer,BFS;DFS;data structures;dp;shortest paths
user8226,graphs,1,graphs;geometry;flows;Topological Sort;dp,
user8227,,0,flows;graph matchings;graphs;trees;Tree DFS,
user8228,graphs,1,graphs;two pointers;Simulation;binary search;Binary Search on Array,
user8229,,0,graphs;dp;geometry;data structures;Brute Force Enumeration,
user8230,,0,graphs;BFS;dsu;strings;implementation,
user8234,,0,geometry;shortest paths;graphs;trees;BFS,
user8235,,0,graphs;shortest paths;data structures;trees;two pointers,
user8236,shortest paths,1,shortest paths;BFS;Bipartite Graph Check;graph matchings;graphs,graphs
user8237,,0,geometry;data structures;Polygon Area;Prefix Sum;dp,
user8238,geometry;graphs;shortest paths;trees,4,geometry;shortest paths;graphs;trees;Graph Representation,data structures
user8241,geometry,1,geometry;Distance Between Points;graphs;flows;shortest paths,
user8242,graphs;shortest paths,2,shortest paths;graphs;BFS;flows;DFS,
user8243,,0,geometry;graphs;Bipartite Graph Check;Stack;Hash Map,
user8244,,0,hashing;ternary search;Coordinate Compression;dp;1D DP,
user8245,,0,Bipartite Graph Check;graphs;geometry;dp;data structures,
user8247,graphs,1,graphs;flows;graph matchings;Max Flow;shortest paths,
user8248,,0,Priority Queue;Hash Map;dsu;ternary search;Custom Comparator Sorting,
user8249,,0,flows;DFS;Priority Queue;geometry;graphs,
user825,,0,Polygon Area;Bipartite Graph Check;geometry;graphs;Cycle Detection,
user8250,graphs,1,graphs;shortest paths;Queue;Cycle Detection;Strongly Connected Components,
user8251,,0,flows;graphs;geometry;Bipartite Graph Check;DFS,
user8252,,0,Polygon Area;graphs;geometry;Tree DFS;Hash Map,
user8253,,0,geometry;Priority Queue;dsu;trees;Binary Search on Answer,
user8255,,0,flows;graphs;shortest paths;Graph Representation;DFS,
user8256,,0,flows;graphs;trees;Bipartite Graph Check;DFS,
user8257,graphs;trees,2,graphs;trees;Tree DFS;geometry;Bipartite Graph Check,data structures
user8258,,0,flows;Max Flow;Strongly Connected Components;graph matchings;geometry,
user8259,graphs,1,graphs;flows;geometry;trees;Ordered Set,
user826,,0,graphs;data structures;dp;Simulation;two pointers,
user8261,,0,data structures;Simulation;hashing;dp;String Hashing,
user8262,,0,Simulation;constructive algorithms;State Simulation;implementation;dp,
user8264,Connected Components;flows;geometry;graphs,4,flows;graphs;Connected Components;geometry;graph matchings,BFS;DFS;shortest paths
user8265,,0,graphs;geometry;Prefix Sum;Distance Between Points;dp,
user8266,,0,divide and conquer;brute force;bitmasks;dp;2D DP,
user8267,geometry,1,geometry;graphs;shortest paths;Bipartite Graph Check;BFS,
user8268,,0,geometry;graphs;Hash Map;dp;Simulation,
user8269,flows;geometry;graph matchings,3,geometry;flows;graph matchings;Max Flow;Distance Between Points,graphs;shortest paths
user827,,0,graphs;geometry;shortest paths;DFS;Polygon Area,
user8270,,0,shortest paths;graphs;Bipartite Graph Check;BFS;trees,
user8271,Max Flow;flows,2,Max Flow;flows;geometry;graph matchings;Distance Between Points,Priority Queue;graphs;shortest paths
user8272,,0,Orientation Test;Line Intersection;flows;graphs;Max Flow,
user8273,,0,flows;geometry;graphs;Binary Lifting;Hash Map,
user8275,DFS;flows;graphs;shortest paths,4,shortest paths;flows;DFS;graphs;Min Cut,Graph Representation
user8276,,0,graphs;Tree DFS;trees;Connected Components;data structures,
user8277,2-sat;Max Flow;Strongly Connected Components;flows;graph matchings;graphs;shortest paths,7,flows;2-sat;graphs;shortest paths;Max Flow,BFS;Priority Queue
user8278,,0,two pointers;ternary search;Brute Force Enumeration;brute force;binary search,
user8279,flows;graphs;shortest paths,3,flows;shortest paths;graphs;graph matchings;geometry,
user8280,,0,geometry;graphs;Connected Components;Hash Map;dp,
user8282,,0,flows;geometry;shortest paths;graphs;trees,
user8283,,0,graphs;data structures;dp;dsu;Hash Map,
user8284,shortest paths,1,shortest paths;graphs;trees;DFS;data structures,graphs
user8286,graphs;trees,2,graphs;trees;flows;Graph Representation;DFS,data structures
user8287,,0,graphs;Tree DFS;trees;Tree DP;2D DP,
user8288,graphs;shortest paths,2,shortest paths;graphs;Graph Representation;Distance Between Points;trees,
user8289,,0,Simulation;Brute Force Enumeration;sortings;GCD;Modular Arithmetic,
user829,divide and conquer;flows;geometry;graphs,4,geometry;flows;graphs;divide and conquer;graph matchings,dp;shortest paths
user8290,geometry;graph matchings;graphs,3,graph matchings;geometry;graphs;flows;shortest paths,
user8291,divide and conquer;graphs,2,divide and conquer;graphs;Tree DFS;trees;geometry,dp
user8292,,0,dp;Brute Force Enumeration;brute force;constructive algorithms;math,
user8293,,0,geometry;graphs;Hash Map;dp;trees,
user8295,Convex Hull;flows,2,flows;Convex Hull;Orientation Test;2-sat;Distance Between Points,Distance Between Points;Orientation Test;graphs;shortest paths;sortings
user8296,,0,Distance Between Points;geometry;graphs;Polygon Area;shortest paths,
user8297,,0,flows;Polygon Area;geometry;graphs;Bipartite Graph Check,
user8298,,0,geometry;Prefix Sum;dp;data structures;Knapsack,
user8299,flows;graphs,2,flows;graphs;graph matchings;Max Flow;Topological Sort,shortest paths
user83,,0,flows;Max Flow;graphs;Bipartite Graph Check;shortest paths,
user830,flows;graph matchings;graphs,3,graphs;flows;graph matchings;2-sat;Connected Components,shortest paths
user8300,graphs;shortest paths,2,shortest paths;graphs;geometry;flows;BFS,
user8301,,0,graphs;geometry;Graph Representation;divide and conquer;trees,
user8302,Priority Queue,1,Priority Queue;graphs;trees;data structures;dsu,Queue;Stack
user8306,,0,graphs;DFS;Ordered Set;Hash Map;data structures,
user8307,,0,graphs;flows;data structures;dp;Recursion,
user831,graphs,1,graphs;flows;Tree DFS;2-sat;graph matchings,
user8310,,0,geometry;graphs;BFS;shortest paths;data structures,
user8311,,0,Polygon Area;graphs;Tree DFS;trees;geometry,
user8312,,0,data structures;dp;Brute Force Enumeration;Prefix Sum;binary search,
user8313,Max Flow;flows;geometry;shortest paths,4,flows;Max Flow;geometry;shortest paths;graphs,Priority Queue;graphs
user8315,,0,flows;Bipartite Graph Check;geometry;graphs;dp,
user8318,,0,geometry;graphs;shortest paths;Polygon Area;divide and conquer,
user8319,graphs,1,graphs;geometry;data structures;Monotonic Stack;trees,
user8320,,0,geometry;trees;graphs;data structures;BFS,
