student_id,weak_kcs,n_weak,weakest_5,related_kcs
user7167,Graph Representation;Two Pointers on Sorted Array;binary search;geometry;graphs;string suffix structures;two pointers,7,binary search;Graph Representation;two pointers;string suffix structures;Two Pointers on Sorted Array,data structures;sortings;strings
user7174,number theory,1,number theory;Backtracking;Hash Map;Brute Force Enumeration;GCD,math
user7184,,0,geometry;Polygon Area;interactive;trees;State Simulation,
user7189,Prime Sieve;divide and conquer,2,Prime Sieve;divide and conquer;flows;graphs;trees,dp;graphs;math
user7201,Polygon Area;flows;geometry;two pointers,4,Polygon Area;geometry;flows;two pointers;Max Flow,Distance Between Points;data structures;graphs;shortest paths
user7206,Bitmask Enumeration;Graph Representation;Max Flow;flows;graphs;shortest paths,6,flows;Max Flow;graphs;shortest paths;Graph Representation,Priority Queue;math
user7216,,0,constructive algorithms;Simulation;Tree DFS;graphs;trees,
user7221,geometry,1,geometry;Polygon Area;Distance Between Points;flows;Max Flow,
user7223,Line Intersection;geometry,2,Line Intersection;geometry;Polygon Area;2-sat;Interval DP,Distance Between Points;Orientation Test
user7229,,0,divide and conquer;geometry;Monotonic Stack;Binary Search on Answer;binary search,
user7242,Binary Lifting;Connected Components;Cycle Detection;DFS;Max Flow;Suffix Array;Tree DP;binary search;flows;graph matchings;graphs;hashing;shortest paths;string suffix structures;trees,15,flows;Max Flow;graph matchings;graphs;Binary Lifting,BFS;Graph Representation;Hash Map;Priority Queue;Sparse Table;String Matching;Tree DFS;data structures;dp;sortings;strings
user7247,Orientation Test;geometry;graph matchings,3,geometry;Orientation Test;graph matchings;Polygon Area;Distance Between Points,Distance Between Points
user7257,2D DP;Distance Between Points;Knapsack;Line Intersection;geometry;string suffix structures,6,Knapsack;geometry;Line Intersection;2D DP;string suffix structures,1D DP;Orientation Test;binary search;math;sortings;strings
user726,,0,graph matchings;flows;probabilities;geometry;divide and conquer,
user7268,divide and conquer;flows;geometry,3,divide and conquer;geometry;flows;DFS;Max Flow,dp;graphs;shortest paths
user7270,Binary Search on Array;binary search;sortings;two pointers,4,Binary Search on Array;binary search;sortings;two pointers;greedy,data structures
user7274,,0,graph matchings;Distance Between Points;2-sat;geometry;flows,
user7280,Fenwick Tree;dsu;interactive;shortest paths;trees,5,shortest paths;interactive;Fenwick Tree;trees;dsu,Queue;Simulation;Stack;data structures;graphs;sortings
user7284,Bitmask Enumeration;Brute Force Enumeration;DP on DAG;Graph Representation;Ordered Set;binary search;bitmasks;brute force;combinatorics;data structures;divide and conquer;dp;dsu;flows;graphs;greedy;implementation;interactive;probabilities;shortest paths;trees;two pointers,22,probabilities;two pointers;shortest paths;binary search;data structures,Queue;Recursion;Simulation;Stack;Topological Sort;math;sortings
user7288,BFS;Binary Lifting;Binary Search on Array;DFS;Hash Map;Tree DFS;binary search;data structures;divide and conquer;dsu;graphs;shortest paths;trees;two pointers,14,trees;shortest paths;Binary Lifting;divide and conquer;Tree DFS,Graph Representation;Queue;Sparse Table;Stack;dp;sortings
user7295,,0,geometry;graph matchings;flows;Tree DFS;Priority Queue,
user7312,Distance Between Points;geometry;probabilities,3,Distance Between Points;geometry;probabilities;Priority Queue;Expected Value,combinatorics;math
user7321,Convex Hull;Line Intersection;Polygon Area;geometry;graph matchings,5,Polygon Area;Line Intersection;Convex Hull;geometry;graph matchings,Distance Between Points;Orientation Test;sortings
user7345,Fenwick Tree;Monotonic Stack;Stack;geometry,4,geometry;Fenwick Tree;Monotonic Stack;Stack;Difference Array,data structures;sortings
user7346,Max Flow;geometry;graph matchings,3,geometry;Max Flow;graph matchings;Distance Between Points;2-sat,Priority Queue;graphs
user7347,Binary Search on Array;Hash Map;Segment Tree;binary search;bitmasks;data structures;dp;graphs,8,Hash Map;data structures;bitmasks;binary search;Segment Tree,Recursion;brute force;math;sortings
user7349,,0,geometry;graph matchings;flows;Max Flow;Hash Map,
user7353,,0,Meet-in-the-middle;2D DP;graphs;Tree DFS;dp,
user7357,,0,graph matchings;flows;Binary Search on Answer;shortest paths;Tree DP,
user736,Fast Exponentiation;Hash Map;data structures;divide and conquer;geometry,5,Hash Map;divide and conquer;Fast Exponentiation;geometry;data structures,dp;graphs;math
user7384,graph matchings,1,graph matchings;Fenwick Tree;fft;Meet-in-the-middle;Hash Map,
user7406,data structures;dsu;graphs;shortest paths;trees,5,trees;shortest paths;dsu;graphs;data structures,Queue;Stack
user7410,graph matchings;shortest paths,2,graph matchings;shortest paths;Min Cut;Dijkstra;Priority Queue,graphs
user7421,Permutations;graph matchings,2,graph matchings;Permutations;flows;2-sat;Segment Tree,math
user7422,geometry,1,geometry;Orientation Test;Bipartite Graph Check;ternary search;DFS,
user7429,,0,geometry;2D DP;graphs;shortest paths;Priority Queue,
user7440,flows;geometry;trees,3,geometry;flows;trees;Ordered Set;Polygon Area,data structures;graphs;shortest paths
user7441,2-sat;Fenwick Tree;Graph Representation;Strongly Connected Components;divide and conquer;graphs,6,Strongly Connected Components;divide and conquer;2-sat;Fenwick Tree;graphs,BFS;data structures;dp;sortings
user7446,Binary Search on Array;Fast Exponentiation;Hash Map;Meet-in-the-middle;Prime Factorization;Prime Sieve;Tree DFS;Tree DP;brute force;data structures;divide and conquer;graphs;number theory;string suffix structures;strings;trees;two pointers,17,Prime Sieve;trees;brute force;divide and conquer;Binary Search on Array,DFS;binary search;dp;implementation;math;sortings
user7448,geometry,1,geometry;Orientation Test;Distance Between Points;Max Flow;flows,
user7449,Tree DP;geometry,2,geometry;Tree DP;Tree DFS;flows;ternary search,Tree DFS;dp
user7458,Hash Map;Line Intersection;graph matchings,3,Hash Map;Line Intersection;graph matchings;Max Flow;interactive,Distance Between Points;Orientation Test;data structures
user7465,Max Flow;Prime Factorization;Tree DFS;Tree DP;binary search;dsu;shortest paths,7,Tree DP;Tree DFS;binary search;Max Flow;dsu,DFS;Prime Sieve;Priority Queue;Queue;Stack;dp;graphs;sortings
user7468,,0,graph matchings;Max Flow;geometry;Distance Between Points;Tree DP,
user7471,,0,geometry;shortest paths;graphs;Min Cut;DFS,
user7474,,0,geometry;2-sat;Strongly Connected Components;Priority Queue;graphs,
user7487,Convex Hull;geometry,2,geometry;Convex Hull;Polygon Area;Distance Between Points;2-sat,Distance Between Points;Orientation Test;sortings
user7488,Bitmask DP;Conditional Probability;Distance Between Points;Expected Value;Hash Map;Line Intersection;Max Flow;Prime Factorization;Prime Sieve;probabilities,10,Conditional Probability;probabilities;Prime Factorization;Line Intersection;Distance Between Points,1D DP;Orientation Test;Priority Queue;bitmasks;combinatorics;data structures;graphs;math
user7499,Connected Components;graphs,2,graphs;Connected Components;Difference Array;dsu;trees,BFS;DFS
user7500,DP on DAG;Max Flow;geometry,3,geometry;DP on DAG;Max Flow;Topological Sort;graph matchings,Priority Queue;Topological Sort;dp;graphs
user7510,Bitmask Enumeration;Hash Map;bitmasks;data structures;dp;geometry;graphs;probabilities;trees,9,geometry;Bitmask Enumeration;Hash Map;data structures;trees,Recursion;brute force;combinatorics;math
user7514,data structures;dsu;flows;graphs;interactive;strings,6,dsu;data structures;strings;graphs;flows,Queue;Simulation;Stack;shortest paths
user7515,Tree DP;dsu;graphs;trees,4,Tree DP;graphs;trees;dsu;dp,Queue;Stack;Tree DFS;data structures;dp
user7543,Modular Arithmetic;dp;math,3,Modular Arithmetic;math;dp;Binary Search on Array;1D DP,GCD;Recursion;brute force;data structures
user7546,divide and conquer,1,divide and conquer;Fenwick Tree;binary search;Binary Search on Answer;Orientation Test,dp;graphs
user7552,Divisors;divide and conquer;number theory;ternary search;trees,5,trees;Divisors;divide and conquer;ternary search;number theory,Binary Search on Answer;GCD;Prime Factorization;data structures;dp;graphs;math
user7556,binary search,1,binary search;string suffix structures;strings;hashing;Binary Search on Answer,sortings
user7576,Max Flow;Suffix Array;graph matchings;string suffix structures,4,Max Flow;Suffix Array;string suffix structures;graph matchings;Binary Search on Answer,Priority Queue;String Matching;binary search;graphs;sortings;strings
user7590,Binary Search on Answer;Max Flow;Shortest Path in DAG;binary search;divide and conquer;flows;graphs;shortest paths;two pointers,9,shortest paths;Max Flow;flows;divide and conquer;graphs,Binary Search on Array;Priority Queue;Topological Sort;data structures;dp;sortings
user7591,Bitmask Enumeration;chinese remainder theorem;games;interactive,4,games;Bitmask Enumeration;interactive;chinese remainder theorem;Distance Between Points,Modular Arithmetic;Modular Inverse;Simulation;combinatorics;math
user76,,0,graph matchings;Stack;geometry;shortest paths;dsu,
user7601,divide and conquer,1,divide and conquer;geometry;binary search;combinatorics;shortest paths,dp;graphs
user7615,,0,binary search;Lazy Segment Tree;Binary Lifting;Ordered Set;number theory,
user7637,,0,geometry;graph matchings;Prime Factorization;shortest paths;Segment Tree,
user7642,,0,geometry;2-sat;Strongly Connected Components;graphs;Priority Queue,
user7661,,0,graph matchings;flows;Graph Representation;Polygon Area;graphs,
user7674,,0,geometry;Distance Between Points;Knapsack;Edit Distance;1D DP,
user769,Tree DFS,1,Tree DFS;geometry;Distance Between Points;Max Flow;Cycle Detection,DFS
user7699,,0,geometry;Distance Between Points;graph matchings;2-sat;flows,
user7734,Knapsack;Ordered Set;Tree DP,3,Tree DP;Ordered Set;Knapsack;flows;geometry,2D DP;Tree DFS;data structures;dp
user7735,DP on DAG;Prime Factorization;Prime Sieve,3,Prime Sieve;Prime Factorization;DP on DAG;graph matchings;geometry,Topological Sort;dp;math
user7749,graph matchings;interactive;shortest paths;string suffix structures,4,shortest paths;interactive;graph matchings;string suffix structures;Binary Search on Answer,Simulation;binary search;graphs;sortings;strings
user7761,Knapsack;interactive;two pointers,3,Knapsack;interactive;two pointers;Max Flow;Graph Representation,2D DP;Simulation;data structures
user7763,Hash Map;Max Flow;geometry;graph matchings;trees,5,geometry;Max Flow;trees;Hash Map;graph matchings,Priority Queue;data structures;graphs
user7781,Hash Map;geometry,2,geometry;Hash Map;flows;Distance Between Points;Shortest Path in DAG,data structures
user7782,String Matching;Suffix Automaton;string suffix structures,3,string suffix structures;String Matching;Suffix Automaton;Max Flow;Tree DP,Z Algorithm;binary search;data structures;sortings;strings
user7789,Tree DFS;Tree DP;flows;geometry;graph matchings;hashing;shortest paths;trees,8,Tree DP;Tree DFS;geometry;trees;flows,DFS;Hash Map;data structures;dp;graphs;strings
user7793,Graph Representation;divide and conquer;graphs;trees;two pointers,5,divide and conquer;graphs;trees;Graph Representation;two pointers,data structures;dp
user78,Bitmask DP,1,Bitmask DP;graphs;dsu;ternary search;Binary Search on Answer,1D DP;bitmasks
user7801,Hash Map;Orientation Test;String Matching;geometry,4,geometry;Orientation Test;Hash Map;String Matching;Min Cut,Distance Between Points;data structures
user7823,Max Flow;graph matchings,2,graph matchings;Max Flow;Polygon Area;geometry;chinese remainder theorem,Priority Queue;graphs
user7830,Max Flow;flows,2,flows;Max Flow;geometry;graph matchings;Bipartite Graph Check,Priority Queue;graphs;shortest paths
user7836,Distance Between Points;geometry,2,geometry;Distance Between Points;flows;2-sat;Bitmask DP,math
user7846,Custom Comparator Sorting;data structures;sortings;trees,4,sortings;data structures;Custom Comparator Sorting;trees;geometry,graphs
user7857,brute force;two pointers,2,two pointers;brute force;Multiset;constructive algorithms;implementation,data structures;implementation;math
user7888,geometry,1,geometry;Polygon Area;Interval DP;graph matchings;Priority Queue,
user7890,Fast Exponentiation;Graph Representation;binary search;data structures;divide and conquer;graphs;trees;two pointers,8,Graph Representation;graphs;divide and conquer;Fast Exponentiation;two pointers,dp;math;sortings
user7900,Tree DP;hashing;string suffix structures;trees,4,Tree DP;string suffix structures;trees;hashing;probabilities,Hash Map;Tree DFS;binary search;data structures;dp;graphs;sortings;strings
user7910,divide and conquer;trees,2,trees;divide and conquer;Line Intersection;Tree DFS;Bipartite Graph Check,data structures;dp;graphs
user7917,Combinations;Expected Value;combinatorics;probabilities;shortest paths;trees,6,probabilities;Expected Value;combinatorics;shortest paths;Combinations,data structures;graphs;math
user7932,geometry,1,geometry;graph matchings;Distance Between Points;Suffix Array;Max Flow,
user7933,Lazy Segment Tree;Orientation Test;Tree DFS;geometry,4,Orientation Test;geometry;Lazy Segment Tree;Tree DFS;Distance Between Points,DFS;Distance Between Points;Segment Tree
user794,Dijkstra;Distance Between Points;geometry;shortest paths,4,shortest paths;geometry;Dijkstra;Distance Between Points;Min Cut,Graph Representation;Priority Queue;graphs;math
user7947,geometry,1,geometry;Distance Between Points;ternary search;Topological Sort;Fenwick Tree,
user7948,Cycle Detection;Dijkstra;Floyd-Warshall,3,Cycle Detection;Floyd-Warshall;Dijkstra;graph matchings;Ordered Set,BFS;DFS;Graph Representation;Priority Queue;dp;graphs
user7951,geometry,1,geometry;graph matchings;Max Flow;DFS;Dijkstra,
user7954,Max Flow;Tree DFS;bitmasks;divide and conquer;flows;graph matchings;hashing,7,Max Flow;flows;graph matchings;divide and conquer;bitmasks,DFS;Hash Map;Priority Queue;brute force;dp;graphs;math;shortest paths;strings
user7962,graph matchings,1,graph matchings;flows;2D DP;Meet-in-the-middle;Bitmask DP,
user7963,Fenwick Tree;Knapsack;dsu;flows;geometry;graph matchings,6,dsu;Fenwick Tree;geometry;graph matchings;Knapsack,2D DP;Queue;Stack;data structures;graphs;shortest paths;sortings
user7979,,0,Priority Queue;flows;ternary search;probabilities;Bipartite Graph Check,
user7995,,0,geometry;Distance Between Points;graph matchings;flows;string suffix structures,
user8006,binary search;data structures;divide and conquer;trees,4,binary search;divide and conquer;trees;data structures;Binary Search on Answer,dp;graphs;sortings
user8015,binary search;data structures;graphs,3,binary search;data structures;graphs;two pointers;sortings,sortings
user8017,,0,combinatorics;constructive algorithms;sortings;math;Simulation,
user803,,0,graphs;trees;dsu;Bitmask Enumeration;1D DP,
user8031,2-sat;divide and conquer;dsu,3,divide and conquer;dsu;2-sat;Meet-in-the-middle;Cycle Detection,Queue;Stack;Strongly Connected Components;dp;graphs
user8038,Hash Map;Tree DFS;Tree DP;trees,4,Hash Map;trees;Tree DP;Tree DFS;geometry,DFS;data structures;dp;graphs
user8051,Cycle Detection;Trie;flows;graph matchings;string suffix structures,5,Trie;graph matchings;Cycle Detection;flows;string suffix structures,BFS;DFS;String Matching;binary search;graphs;shortest paths;sortings;strings
user8053,bitmasks;combinatorics;divide and conquer;dp;graphs;interactive;probabilities;shortest paths;ternary search;trees,10,probabilities;shortest paths;combinatorics;trees;ternary search,Binary Search on Answer;Recursion;Simulation;brute force;data structures;math
user8054,Binary Lifting;Bipartite Graph Check;Lowest Common Ancestor;Tree Diameter;string suffix structures,5,Binary Lifting;string suffix structures;Tree Diameter;Bipartite Graph Check;Lowest Common Ancestor,BFS;DFS;Sparse Table;Tree DFS;binary search;sortings;strings
user8061,Line Intersection;geometry,2,geometry;Line Intersection;Expected Value;graph matchings;probabilities,Distance Between Points;Orientation Test
user8072,,0,divide and conquer;graphs;dsu;Bitmask DP;dp,
user8084,,0,Tree DP;Longest Increasing Subsequence;DP on DAG;Trie;Hash Map,
user8087,1D DP;2D DP;geometry;graph matchings;shortest paths;trees,6,2D DP;graph matchings;shortest paths;trees;geometry,Recursion;data structures;graphs
user8089,Two Pointers on Sorted Array;divide and conquer;probabilities;trees;two pointers,5,divide and conquer;probabilities;two pointers;trees;Two Pointers on Sorted Array,combinatorics;data structures;dp;graphs;sortings
user8136,Fenwick Tree;geometry,2,geometry;Fenwick Tree;trees;Hash Map;dsu,data structures;sortings
user8141,Connected Components;Prime Factorization;flows;graph matchings;graphs,5,Prime Factorization;graph matchings;Connected Components;graphs;flows,BFS;DFS;Prime Sieve;shortest paths
user8164,Bitmask Enumeration;Interval DP;Orientation Test;divide and conquer;geometry,5,Interval DP;divide and conquer;Orientation Test;geometry;Bitmask Enumeration,2D DP;Distance Between Points;dp;graphs;math
user8165,,0,geometry;Longest Increasing Subsequence;Binary Lifting;ternary search;Distance Between Points,
user8172,DFS;Prime Sieve;graphs;trees,4,DFS;graphs;Prime Sieve;trees;graph matchings,Graph Representation;data structures;math
user8182,Bitmask DP;Tree DP;dp;interactive,4,Tree DP;Bitmask DP;interactive;dp;shortest paths,1D DP;Recursion;Simulation;Tree DFS;bitmasks;brute force;data structures
user8194,,0,graphs;dp;constructive algorithms;1D DP;binary search,
user8205,DP on DAG;flows;hashing;string suffix structures,4,DP on DAG;string suffix structures;hashing;flows;Ordered Set,Hash Map;Topological Sort;binary search;dp;graphs;shortest paths;sortings;strings
user8216,divide and conquer;graphs;trees,3,graphs;divide and conquer;trees;graph matchings;2-sat,data structures;dp
user8222,2-sat;Max Flow;flows;graph matchings;shortest paths,5,Max Flow;shortest paths;graph matchings;flows;2-sat,Priority Queue;Strongly Connected Components;graphs
user8223,divide and conquer,1,divide and conquer;graph matchings;Fenwick Tree;Max Flow;Binary Lifting,dp;graphs
user8238,2D DP;graphs;shortest paths,3,shortest paths;2D DP;graphs;dp;graph matchings,1D DP
user8247,,0,graph matchings;Max Flow;flows;graphs;Priority Queue,
user8258,geometry,1,geometry;graph matchings;Max Flow;2D DP;flows,
user8259,geometry,1,geometry;flows;Binary Lifting;graphs;Ordered Set,
user8264,divide and conquer;hashing,2,divide and conquer;hashing;graph matchings;geometry;Priority Queue,Hash Map;dp;graphs;strings
user8269,geometry;graph matchings,2,geometry;graph matchings;Polygon Area;Distance Between Points;Max Flow,
user8272,geometry;graph matchings,2,geometry;graph matchings;Orientation Test;flows;interactive,
user8273,Binary Lifting;geometry,2,geometry;Binary Lifting;flows;Hash Map;trees,Sparse Table;Tree DFS
user8275,geometry,1,geometry;Min Cut;flows;Interval DP;graph matchings,
user8277,graph matchings,1,graph matchings;flows;Interval DP;2-sat;Binary Search on Answer,
user8282,geometry,1,geometry;flows;Dijkstra;Knapsack;Priority Queue,
user829,Expected Value;Segment Tree;divide and conquer;games;number theory;probabilities;ternary search,7,probabilities;Expected Value;number theory;divide and conquer;games,Binary Search on Answer;Recursion;combinatorics;data structures;dp;graphs;math
user8295,Binary Lifting;Convex Hull;Max Flow;Tree DFS;Tree DP;binary search;data structures;graphs;trees;two pointers,10,trees;binary search;Tree DP;Convex Hull;Tree DFS,DFS;Distance Between Points;Orientation Test;Priority Queue;Sparse Table;dp;sortings
user8299,Bitmask Enumeration;Fenwick Tree;chinese remainder theorem;games;interactive,5,chinese remainder theorem;games;Bitmask Enumeration;interactive;Fenwick Tree,Modular Arithmetic;Modular Inverse;Simulation;combinatorics;data structures;math;sortings
user830,Convex Hull;flows;shortest paths;two pointers,4,Convex Hull;two pointers;shortest paths;flows;Line Intersection,Distance Between Points;Orientation Test;data structures;graphs;sortings
user8300,Fenwick Tree;binary search;brute force;data structures;hashing;shortest paths;string suffix structures;strings;trees;two pointers,10,hashing;string suffix structures;binary search;strings;Fenwick Tree,Hash Map;graphs;implementation;math;sortings
user8313,Max Flow;flows,2,Max Flow;flows;Distance Between Points;2D DP;geometry,Priority Queue;graphs;shortest paths
user8322,,0,flows;Binary Search on Array;2-sat;dsu;ternary search,
user8328,BFS;Brute Force Enumeration;Graph Representation;Hash Map;Priority Queue;Tree DP;bitmasks;data structures;divide and conquer;graphs;number theory;shortest paths;trees;two pointers,14,Graph Representation;BFS;trees;shortest paths;bitmasks,Queue;Stack;Tree DFS;brute force;dp;math
user8329,Bitmask Enumeration;DP on DAG;Hash Map;Max Flow;Strongly Connected Components;data structures;dsu;flows;graphs;hashing;string suffix structures;two pointers,12,flows;graphs;two pointers;Max Flow;DP on DAG,BFS;Priority Queue;Queue;Stack;Topological Sort;binary search;dp;math;shortest paths;sortings;strings
user8334,divide and conquer;geometry,2,divide and conquer;geometry;trees;Trie;Ordered Set,dp;graphs
user8362,Distance Between Points;Max Flow;Orientation Test;Polygon Area;graph matchings,5,Orientation Test;Polygon Area;graph matchings;Distance Between Points;Max Flow,Priority Queue;graphs;math
user8373,Graph Representation;binary search;data structures;divide and conquer;graphs;hashing;shortest paths;two pointers,8,shortest paths;divide and conquer;graphs;Graph Representation;binary search,Hash Map;dp;sortings;strings
user8377,BFS;Binary Search on Array;Connected Components;Cycle Detection;DFS;Line Intersection;Meet-in-the-middle;Segment Tree;Two Pointers on Sorted Array;binary search;bitmasks;brute force;data structures;divide and conquer;dp;dsu;flows;games;geometry;graph matchings;graphs;shortest paths;trees,23,geometry;divide and conquer;Line Intersection;data structures;Cycle Detection,Distance Between Points;Graph Representation;Orientation Test;Queue;Recursion;Stack;combinatorics;implementation;math;sortings
user838,Priority Queue;geometry,2,Priority Queue;geometry;trees;graphs;probabilities,Queue;Stack
user839,Brute Force Enumeration;Difference Array;Ordered Set;bitmasks;brute force;data structures;divide and conquer;number theory;trees,9,Ordered Set;bitmasks;Difference Array;number theory;brute force,Stack;dp;graphs;implementation;math
user8402,divide and conquer,1,divide and conquer;trees;Tree DP;dp;2D DP,dp;graphs
user8408,Line Intersection;geometry;graph matchings,3,Line Intersection;graph matchings;geometry;Polygon Area;Digit DP,Distance Between Points;Orientation Test
user8428,Tree DP;Trie;divide and conquer;flows;graph matchings;graphs;trees,7,Trie;Tree DP;trees;graph matchings;flows,String Matching;Tree DFS;data structures;dp;shortest paths
user843,1D DP;Segment Tree;Stack;data structures;divide and conquer;dp;shortest paths;two pointers,8,divide and conquer;data structures;shortest paths;Segment Tree;two pointers,Recursion;brute force;graphs
user8441,,0,combinatorics;Permutations;dp;Bitmask Enumeration;1D DP,
user8448,interactive,1,interactive;graph matchings;flows;bitmasks;constructive algorithms,Simulation
user8460,Strongly Connected Components;string suffix structures,2,Strongly Connected Components;string suffix structures;Backtracking;String Matching;Priority Queue,BFS;binary search;sortings;strings
user8467,data structures;divide and conquer;graphs;trees,4,divide and conquer;trees;graphs;data structures;shortest paths,dp
user8487,,0,Max Flow;flows;graphs;DFS;sortings,
user8511,Distance Between Points;geometry;graph matchings,3,Distance Between Points;graph matchings;geometry;Max Flow;flows,math
user8522,Binary Search on Array;Bipartite Graph Check;Dijkstra;Stack;Tree DFS;Tree DP;binary search;geometry;graphs;hashing;shortest paths;trees,12,shortest paths;Tree DFS;geometry;Dijkstra;trees,BFS;DFS;Graph Representation;Hash Map;Priority Queue;data structures;dp;sortings;strings
user8535,Max Flow,1,Max Flow;graph matchings;Polygon Area;flows;2-sat,Priority Queue;graphs
user8540,DP on DAG;Tree DP;divide and conquer;shortest paths;trees,5,divide and conquer;DP on DAG;shortest paths;Tree DP;trees,Topological Sort;Tree DFS;data structures;dp;graphs
user8543,Binary Lifting;Max Flow;String Matching;Suffix Array;Tree DFS;Tree DP;binary search;divide and conquer;flows;graph matchings;graphs;hashing;string suffix structures;trees,14,Binary Lifting;Tree DFS;trees;string suffix structures;Tree DP,DFS;Hash Map;Priority Queue;Sparse Table;data structures;dp;shortest paths;sortings;strings
user8545,Hash Map;Inclusion-Exclusion;string suffix structures,3,string suffix structures;Hash Map;Inclusion-Exclusion;hashing;ternary search,Combinations;Permutations;binary search;data structures;sortings;strings
user8551,Polygon Area;geometry;graph matchings,3,Polygon Area;geometry;graph matchings;flows;Distance Between Points,Distance Between Points
user8552,KMP;divide and conquer;graphs;string suffix structures,4,divide and conquer;string suffix structures;KMP;graphs;flows,Prefix Function;String Matching;binary search;dp;sortings;strings
user8553,,0,geometry;dp;shortest paths;Distance Between Points;divide and conquer,
user8555,1D DP;Meet-in-the-middle;brute force;data structures;dp;shortest paths;trees;two pointers,8,shortest paths;dp;data structures;Meet-in-the-middle;trees,Recursion;graphs;implementation;math
user8574,Cycle Detection;Orientation Test;flows;geometry;graph matchings;shortest paths,6,graph matchings;Cycle Detection;geometry;shortest paths;flows,BFS;DFS;Distance Between Points;graphs
user858,,0,graph matchings;flows;geometry;Meet-in-the-middle;dsu,
user8580,Max Flow;flows;graph matchings;shortest paths,4,shortest paths;flows;Max Flow;graph matchings;ternary search,Priority Queue;graphs
user8590,Prime Factorization;Prime Sieve,2,Prime Factorization;Prime Sieve;flows;number theory;Binary Search on Answer,math
user8603,geometry,1,geometry;Ordered Set;dsu;ternary search;graphs,
user8608,Polygon Area;Tree DP;flows;geometry,4,geometry;Polygon Area;Tree DP;flows;graph matchings,Distance Between Points;Tree DFS;dp;graphs;shortest paths
user8613,Conditional Probability;Dijkstra;Modular Inverse;Monotonic Queue;data structures;dsu;graphs;probabilities;shortest paths;two pointers,10,graphs;dsu;shortest paths;Conditional Probability;two pointers,Deque;Expected Value;Graph Representation;Modular Arithmetic;Priority Queue;Queue;Stack;combinatorics
user8615,geometry,1,geometry;Polygon Area;graph matchings;flows;Interval DP,
user8617,geometry;hashing,2,geometry;hashing;Max Flow;graph matchings;Distance Between Points,Hash Map;strings
user8630,geometry;interactive,2,interactive;geometry;Ordered Set;trees;dsu,Simulation
user8644,,0,geometry;2-sat;Strongly Connected Components;2D DP;Priority Queue,
user8649,0-1 BFS;BFS;divide and conquer;geometry,4,BFS;0-1 BFS;geometry;divide and conquer;flows,Deque;Graph Representation;dp;graphs
user8654,LCM;Ordered Set;geometry;probabilities,4,probabilities;Ordered Set;LCM;geometry;1D DP,GCD;combinatorics;data structures
user8665,geometry,1,geometry;Multiset;Ordered Set;Sparse Table;Two Pointers on Sorted Array,
user8670,1D DP;BFS;Bitmask DP;Dijkstra;Tree DFS;Tree DP;bitmasks;divide and conquer;dp;flows;graph matchings;graphs;shortest paths;trees,14,divide and conquer;shortest paths;Dijkstra;Tree DFS;trees,DFS;Graph Representation;Priority Queue;Recursion;brute force;data structures;math
user8676,1D DP;shortest paths;two pointers,3,shortest paths;two pointers;1D DP;DP on DAG;dp,Recursion;data structures;graphs
user8682,graphs;shortest paths;trees,3,shortest paths;graphs;trees;data structures;Binary Search on Array,data structures
user8714,Dijkstra;Prefix Sum;Sparse Table;Tree DP;geometry;shortest paths,6,shortest paths;Dijkstra;Prefix Sum;geometry;Sparse Table,Graph Representation;Priority Queue;Stack;Tree DFS;data structures;dp;graphs
user8717,flows,1,flows;Max Flow;Priority Queue;graph matchings;geometry,graphs;shortest paths
user8719,hashing;string suffix structures,2,string suffix structures;hashing;flows;geometry;dsu,Hash Map;binary search;sortings;strings
user8723,string suffix structures,1,string suffix structures;hashing;strings;graphs;two pointers,binary search;sortings;strings
user8741,Bitmask Enumeration;Graph Representation;Prime Factorization;Prime Sieve;divide and conquer;graphs;number theory;shortest paths;trees,9,Prime Factorization;Prime Sieve;graphs;trees;shortest paths,data structures;dp;math
user8749,Binary Search on Array;Ordered Set;Tree DFS;Tree DP;flows;interactive;shortest paths;trees,8,shortest paths;Tree DP;Binary Search on Array;interactive;trees,DFS;Simulation;data structures;dp;graphs;sortings
user8754,geometry,1,geometry;graph matchings;2-sat;Max Flow;flows,
user8760,Interval DP;Knapsack;Tree Diameter;divide and conquer;dp;graph matchings;trees,7,Knapsack;Tree Diameter;divide and conquer;trees;Interval DP,2D DP;Recursion;Tree DFS;brute force;data structures;graphs
user8771,,0,geometry;graph matchings;Distance Between Points;Interval DP;Bipartite Graph Check,
user8777,,0,flows;geometry;Stack;Binary Search on Array;divide and conquer,
user8778,Bipartite Graph Check;Expected Value;Monotonic Stack;Priority Queue;dsu;geometry;graphs;probabilities,8,Priority Queue;Bipartite Graph Check;dsu;Monotonic Stack;geometry,BFS;DFS;Queue;Stack;combinatorics
user8783,BFS;Binary Lifting;DFS;Meet-in-the-middle;Prime Sieve;Suffix Array;Tree DFS;binary search;divide and conquer;graphs;hashing;shortest paths;string suffix structures;strings;trees,15,trees;string suffix structures;Binary Lifting;divide and conquer;Tree DFS,Graph Representation;Hash Map;Sparse Table;String Matching;brute force;data structures;dp;math;sortings
user8784,Queue;chinese remainder theorem;games;graph matchings;interactive;shortest paths,6,chinese remainder theorem;shortest paths;Queue;games;interactive,Modular Arithmetic;Modular Inverse;Simulation;Stack;combinatorics;graphs;math
user8788,,0,ternary search;shortest paths;Knapsack;geometry;Ordered Set,
